"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.898219651E3,7.118647546E-2,-1.238285750E-1,9.762118340E0
1.898269651E3,7.597211748E-2,-1.190429255E-1,9.766903877E0
1.898319651E3,8.015955985E-2,-1.238285750E-1,9.742975235E0
1.898369651E3,7.597211748E-2,-1.184447184E-1,9.742975235E0
1.898419651E3,8.554340899E-2,-1.238285750E-1,9.757332802E0
1.898469651E3,7.597211748E-2,-1.190429255E-1,9.762118340E0
1.898519651E3,6.161518395E-2,-1.136590764E-1,9.776474953E0
1.898569651E3,6.640082598E-2,-1.238285750E-1,9.781260490E0
1.898619651E3,7.118647546E-2,-1.190429255E-1,9.757332802E0
1.898669651E3,6.640082598E-2,-1.094716340E-1,9.771689415E0
1.898719651E3,7.118647546E-2,-1.094716340E-1,9.776474953E0
1.898769651E3,7.597211748E-2,-1.286142170E-1,9.752547264E0
1.898819651E3,7.597211748E-2,-1.190429255E-1,9.752547264E0
1.898869651E3,7.118647546E-2,-1.286142170E-1,9.776474953E0
1.898919651E3,8.075776696E-2,-1.238285750E-1,9.762118340E0
1.898969651E3,8.554340899E-2,-1.238285750E-1,9.747760773E0
1.899019651E3,8.554340899E-2,-1.286142170E-1,9.752547264E0
1.899069651E3,6.640082598E-2,-1.094716340E-1,9.752547264E0
1.899119651E3,8.554340899E-2,-1.094716340E-1,9.738189697E0
1.899169651E3,7.597211748E-2,-1.136590764E-1,9.733404160E0
1.899219651E3,9.032905847E-2,-1.094716340E-1,9.733404160E0
1.899269651E3,8.554340899E-2,-1.142572835E-1,9.742975235E0
1.899319651E3,7.118647546E-2,-1.094716340E-1,9.757332802E0
1.899369651E3,9.032905847E-2,-1.142572835E-1,9.752547264E0
1.899419651E3,6.580262631E-2,-1.190429255E-1,9.733404160E0
1.899469651E3,7.537391037E-2,-1.286142170E-1,9.742975235E0
1.899519651E3,8.075776696E-2,-1.094716340E-1,9.747760773E0
1.899569651E3,9.032905847E-2,-9.990034252E-2,9.738189697E0
1.899619651E3,7.537391037E-2,-9.990034252E-2,9.733404160E0
1.899669651E3,9.032905847E-2,-1.190429255E-1,9.766903877E0
1.899719651E3,7.058826834E-2,-1.142572835E-1,9.752547264E0
1.899769651E3,7.537391037E-2,-1.046859920E-1,9.738189697E0
1.899819651E3,8.494520187E-2,-1.333998591E-1,9.742975235E0
1.899869651E3,6.580262631E-2,-1.190429255E-1,9.738189697E0
1.899919651E3,8.494520187E-2,-1.046859920E-1,9.747760773E0
1.899969651E3,9.032905847E-2,-1.142572835E-1,9.752547264E0
1.900019651E3,7.058826834E-2,-1.190429255E-1,9.742975235E0
1.900069651E3,7.597211748E-2,-1.190429255E-1,9.766903877E0
1.900119651E3,8.015955985E-2,-9.511470050E-2,9.738189697E0
1.900169651E3,8.494520187E-2,-1.142572835E-1,9.723833084E0
1.900219651E3,7.537391037E-2,-1.190429255E-1,9.747760773E0
1.900269651E3,7.058826834E-2,-1.142572835E-1,9.747760773E0
1.900319651E3,8.494520187E-2,-1.046859920E-1,9.738189697E0
1.900369651E3,7.537391037E-2,-1.142572835E-1,9.738189697E0
1.900419651E3,8.015955985E-2,-1.190429255E-1,9.747760773E0
1.900469651E3,9.451649338E-2,-1.190429255E-1,9.747760773E0
1.900519651E3,7.058826834E-2,-1.238285750E-1,9.752547264E0
1.900569651E3,8.494520187E-2,-1.190429255E-1,9.752547264E0
1.900619651E3,8.015955985E-2,-1.142572835E-1,9.747760773E0
1.900669651E3,8.494520187E-2,-1.142572835E-1,9.738189697E0
1.900719651E3,8.973085135E-2,-1.190429255E-1,9.757332802E0
1.900769651E3,8.494520187E-2,-1.190429255E-1,9.752547264E0
1.900819651E3,8.015955985E-2,-1.333998591E-1,9.771689415E0
1.900869651E3,7.537391037E-2,-1.094716340E-1,9.766903877E0
1.900919651E3,7.058826834E-2,-1.238285750E-1,9.728618622E0
1.900969651E3,7.537391037E-2,-1.286142170E-1,9.743574142E0
1.901019651E3,8.015955985E-2,-1.190429255E-1,9.743574142E0
1.901069651E3,8.494520187E-2,-1.142572835E-1,9.757332802E0
1.901119651E3,7.537391037E-2,-1.238285750E-1,9.757332802E0
1.901169651E3,7.058826834E-2,-1.094716340E-1,9.752547264E0
1.901219651E3,8.015955985E-2,-1.142572835E-1,9.742975235E0
1.901269651E3,8.015955985E-2,-1.286142170E-1,9.762118340E0
1.901319651E3,8.494520187E-2,-1.046859920E-1,9.757332802E0
1.901369651E3,7.537391037E-2,-1.190429255E-1,9.762118340E0
1.901419651E3,6.580262631E-2,-1.238285750E-1,9.762118340E0
1.901469651E3,8.494520187E-2,-1.142572835E-1,9.762118340E0
1.901519651E3,8.973085135E-2,-1.142572835E-1,9.738189697E0
1.901569651E3,8.015955985E-2,-1.238285750E-1,9.757332802E0
1.901619651E3,7.537391037E-2,-1.238285750E-1,9.776474953E0
1.901669651E3,8.015955985E-2,-1.190429255E-1,9.752547264E0
1.901719651E3,9.451649338E-2,-1.142572835E-1,9.766903877E0
1.901769651E3,8.494520187E-2,-1.238285750E-1,9.757332802E0
1.901819651E3,8.973085135E-2,-1.238285750E-1,9.771689415E0
1.901869651E3,7.537391037E-2,-1.238285750E-1,9.748359680E0
1.901919651E3,8.015955985E-2,-1.190429255E-1,9.747760773E0
1.901969651E3,8.015955985E-2,-1.286142170E-1,9.752547264E0
1.902019651E3,7.058826834E-2,-1.142572835E-1,9.781260490E0
1.902069651E3,8.015955985E-2,-1.238285750E-1,9.742975235E0
1.902119651E3,8.494520187E-2,-1.238285750E-1,9.762118340E0
1.902169651E3,8.015955985E-2,-1.238285750E-1,9.771689415E0
1.902219651E3,7.537391037E-2,-1.190429255E-1,9.762118340E0
1.902269651E3,8.015955985E-2,-1.142572835E-1,9.762118340E0
1.902319651E3,7.058826834E-2,-1.142572835E-1,9.762118340E0
1.902369651E3,8.494520187E-2,-1.142572835E-1,9.771689415E0
1.902419651E3,8.015955985E-2,-1.190429255E-1,9.762118340E0
1.902469651E3,8.015955985E-2,-1.046859920E-1,9.747760773E0
1.902519651E3,8.015955985E-2,-1.190429255E-1,9.747760773E0
1.902569651E3,7.537391037E-2,-1.094716340E-1,9.766903877E0
1.902619651E3,7.537391037E-2,-1.046859920E-1,9.776474953E0
1.902669651E3,8.015955985E-2,-1.142572835E-1,9.766903877E0
1.902719651E3,7.537391037E-2,-1.238285750E-1,9.771689415E0
1.902769651E3,8.015955985E-2,-1.333998591E-1,9.757332802E0
1.902819651E3,6.580262631E-2,-1.142572835E-1,9.771689415E0
1.902869651E3,8.015955985E-2,-1.190429255E-1,9.771689415E0
1.902919651E3,8.015955985E-2,-1.142572835E-1,9.766903877E0
1.902969651E3,7.537391037E-2,-1.190429255E-1,9.757332802E0
1.903019651E3,8.015955985E-2,-1.142572835E-1,9.757332802E0
1.903069651E3,8.973085135E-2,-1.238285750E-1,9.766903877E0
1.903119651E3,9.451649338E-2,-1.190429255E-1,9.771689415E0
1.903169651E3,6.580262631E-2,-1.046859920E-1,9.757332802E0
1.903219651E3,8.494520187E-2,-1.142572835E-1,9.762118340E0
1.903269651E3,7.058826834E-2,-1.286142170E-1,9.762118340E0
1.903319651E3,6.101697683E-2,-1.333998591E-1,9.762118340E0
1.903369651E3,7.537391037E-2,-1.238285750E-1,9.766903877E0
1.903419651E3,8.494520187E-2,-1.142572835E-1,9.757332802E0
1.903469651E3,7.597211748E-2,-1.046859920E-1,9.771689415E0
1.903519651E3,8.494520187E-2,-1.142572835E-1,9.766903877E0
1.903569651E3,8.494520187E-2,-1.190429255E-1,9.766903877E0
1.903619651E3,8.973085135E-2,-1.286142170E-1,9.766903877E0
1.903669651E3,7.058826834E-2,-1.190429255E-1,9.752547264E0
1.903719651E3,8.015955985E-2,-1.286142170E-1,9.762118340E0
1.903769651E3,8.015955985E-2,-1.286142170E-1,9.771689415E0
1.903819651E3,8.015955985E-2,-1.094716340E-1,9.757332802E0
1.903869651E3,8.494520187E-2,-1.190429255E-1,9.752547264E0
1.903919651E3,8.494520187E-2,-1.142572835E-1,9.752547264E0
1.903969651E3,6.580262631E-2,-1.094716340E-1,9.762118340E0
1.904019651E3,7.058826834E-2,-1.142572835E-1,9.752547264E0
1.904069651E3,5.144568533E-2,-1.190429255E-1,9.766903877E0
1.904119651E3,8.973085135E-2,-1.094716340E-1,9.762118340E0
1.904169651E3,8.494520187E-2,-1.190429255E-1,9.766903877E0
1.904219651E3,6.580262631E-2,-1.333998591E-1,9.762118340E0
1.904269651E3,7.537391037E-2,-1.142572835E-1,9.752547264E0
1.904319651E3,8.015955985E-2,-1.094716340E-1,9.757332802E0
1.904369651E3,8.015955985E-2,-1.333998591E-1,9.771689415E0
1.904419651E3,7.597211748E-2,-1.190429255E-1,9.786046028E0
1.904469651E3,8.015955985E-2,-1.142572835E-1,9.766903877E0
1.904519651E3,7.597211748E-2,-1.094716340E-1,9.771689415E0
1.904569651E3,7.597211748E-2,-1.094716340E-1,9.762118340E0
1.904619651E3,8.015955985E-2,-1.142572835E-1,9.747760773E0
1.904669651E3,7.118647546E-2,-1.238285750E-1,9.771689415E0
1.904719651E3,8.554340899E-2,-1.142572835E-1,9.762118340E0
1.904769651E3,6.580262631E-2,-1.142572835E-1,9.757332802E0
1.904819651E3,8.075776696E-2,-1.094716340E-1,9.771689415E0
1.904869651E3,7.537391037E-2,-1.190429255E-1,9.757332802E0
1.904919651E3,8.554340899E-2,-1.046859920E-1,9.762118340E0
1.904969651E3,8.494520187E-2,-1.238285750E-1,9.747760773E0
1.905019651E3,7.537391037E-2,-1.046859920E-1,9.757332802E0
1.905069651E3,7.537391037E-2,-1.046859920E-1,9.757332802E0
1.905119651E3,6.580262631E-2,-1.286142170E-1,9.762118340E0
1.905169651E3,8.075776696E-2,-1.094716340E-1,9.776474953E0
1.905219651E3,8.075776696E-2,-1.094716340E-1,9.762118340E0
1.905269651E3,5.682953820E-2,-1.190429255E-1,9.757332802E0
1.905319651E3,7.597211748E-2,-1.238285750E-1,9.762118340E0
1.905369651E3,7.597211748E-2,-1.142572835E-1,9.766903877E0
1.905419651E3,7.597211748E-2,-1.142572835E-1,9.757332802E0
1.905469651E3,7.118647546E-2,-1.190429255E-1,9.771689415E0
1.905519651E3,6.640082598E-2,-1.142572835E-1,9.776474953E0
1.905569651E3,7.597211748E-2,-1.094716340E-1,9.771689415E0
1.905619651E3,7.597211748E-2,-1.142572835E-1,9.762118340E0
1.905669651E3,8.075776696E-2,-1.142572835E-1,9.766903877E0
1.905719651E3,7.058826834E-2,-1.286142170E-1,9.771689415E0
1.905769651E3,7.118647546E-2,-1.190429255E-1,9.757332802E0
1.905819651E3,8.554340899E-2,-1.238285750E-1,9.771689415E0
1.905869651E3,7.118647546E-2,-1.238285750E-1,9.776474953E0
1.905919651E3,6.640082598E-2,-1.286142170E-1,9.766903877E0
1.905969651E3,9.032905847E-2,-1.142572835E-1,9.766903877E0
1.906019651E3,7.118647546E-2,-1.238285750E-1,9.757332802E0
1.906069651E3,8.075776696E-2,-1.190429255E-1,9.757332802E0
1.906119651E3,7.118647546E-2,-1.190429255E-1,9.757332802E0
1.906169651E3,8.075776696E-2,-1.190429255E-1,9.776474953E0
1.906219651E3,7.537391037E-2,-1.238285750E-1,9.757332802E0
1.906269651E3,8.015955985E-2,-1.238285750E-1,9.747760773E0
1.906319651E3,7.118647546E-2,-1.190429255E-1,9.757332802E0
1.906369651E3,7.058826834E-2,-1.286142170E-1,9.747760773E0
1.906419651E3,7.597211748E-2,-1.333998591E-1,9.766903877E0
1.906469651E3,8.973085135E-2,-1.286142170E-1,9.738189697E0
1.906519651E3,8.075776696E-2,-1.238285750E-1,9.771689415E0
1.906569651E3,6.640082598E-2,-1.238285750E-1,9.757332802E0
1.906619651E3,9.032905847E-2,-1.286142170E-1,9.762118340E0
1.906669651E3,7.597211748E-2,-1.094716340E-1,9.752547264E0
1.906719651E3,6.640082598E-2,-1.142572835E-1,9.762118340E0
1.906769651E3,8.075776696E-2,-1.142572835E-1,9.762118340E0
1.906819651E3,8.973085135E-2,-1.381855011E-1,9.752547264E0
1.906869651E3,8.075776696E-2,-1.094716340E-1,9.762118340E0
1.906919651E3,6.640082598E-2,-1.094716340E-1,9.752547264E0
1.906969651E3,6.640082598E-2,-1.190429255E-1,9.771689415E0
1.907019651E3,7.597211748E-2,-1.190429255E-1,9.776474953E0
1.907069651E3,6.640082598E-2,-1.142572835E-1,9.752547264E0
1.907119651E3,7.118647546E-2,-1.094716340E-1,9.771689415E0
1.907169651E3,8.075776696E-2,-1.238285750E-1,9.771689415E0
1.907219651E3,7.118647546E-2,-1.142572835E-1,9.762118340E0
1.907269651E3,7.597211748E-2,-1.142572835E-1,9.771689415E0
1.907319651E3,7.118647546E-2,-1.286142170E-1,9.747760773E0
1.907369651E3,8.075776696E-2,-1.238285750E-1,9.757332802E0
1.907419651E3,7.597211748E-2,-1.142572835E-1,9.747760773E0
1.907469651E3,8.015955985E-2,-1.190429255E-1,9.742975235E0
1.907519651E3,8.075776696E-2,-1.238285750E-1,9.766903877E0
1.907569651E3,7.597211748E-2,-1.190429255E-1,9.762118340E0
1.907619651E3,8.075776696E-2,-1.333998591E-1,9.776474953E0
1.907669651E3,7.597211748E-2,-1.046859920E-1,9.757332802E0
1.907719651E3,8.075776696E-2,-1.190429255E-1,9.747760773E0
1.907769651E3,6.640082598E-2,-1.046859920E-1,9.752547264E0
1.907819651E3,7.118647546E-2,-1.142572835E-1,9.776474953E0
1.907869651E3,8.075776696E-2,-1.333998591E-1,9.762118340E0
1.907919651E3,9.032905847E-2,-1.286142170E-1,9.752547264E0
1.907969651E3,8.075776696E-2,-1.286142170E-1,9.766903877E0
1.908019651E3,8.075776696E-2,-1.238285750E-1,9.752547264E0
1.908069651E3,5.682953820E-2,-1.238285750E-1,9.766903877E0
1.908119651E3,8.075776696E-2,-1.238285750E-1,9.762118340E0
1.908169651E3,7.597211748E-2,-1.046859920E-1,9.757332802E0
1.908219651E3,8.554340899E-2,-1.094716340E-1,9.766903877E0
1.908269651E3,8.075776696E-2,-1.046859920E-1,9.747760773E0
1.908319651E3,8.554340899E-2,-1.094716340E-1,9.757332802E0
1.908369651E3,7.118647546E-2,-1.046859920E-1,9.757332802E0
1.908419651E3,7.597211748E-2,-1.190429255E-1,9.762118340E0
1.908469651E3,7.118647546E-2,-1.142572835E-1,9.752547264E0
1.908519651E3,7.118647546E-2,-1.190429255E-1,9.766903877E0
1.908569651E3,7.118647546E-2,-1.142572835E-1,9.762118340E0
1.908619651E3,6.640082598E-2,-1.286142170E-1,9.752547264E0
1.908669651E3,7.118647546E-2,-1.190429255E-1,9.742975235E0
1.908719651E3,7.597211748E-2,-1.286142170E-1,9.781260490E0
1.908769651E3,7.597211748E-2,-1.190429255E-1,9.752547264E0
1.908819651E3,7.118647546E-2,-1.094716340E-1,9.752547264E0
1.908869651E3,7.597211748E-2,-1.046859920E-1,9.757332802E0
1.908919651E3,8.554340899E-2,-1.046859920E-1,9.766903877E0
1.908969651E3,7.597211748E-2,-1.286142170E-1,9.771689415E0
1.909019651E3,8.075776696E-2,-1.286142170E-1,9.757332802E0
1.909069651E3,7.597211748E-2,-1.190429255E-1,9.757332802E0
1.909119651E3,8.554340899E-2,-1.190429255E-1,9.757332802E0
1.909169651E3,9.032905847E-2,-1.333998591E-1,9.752547264E0
1.909219651E3,8.554340899E-2,-1.142572835E-1,9.771689415E0
1.909269651E3,8.554340899E-2,-1.094716340E-1,9.757332802E0
1.909319651E3,7.597211748E-2,-1.190429255E-1,9.757332802E0
1.909369651E3,6.640082598E-2,-1.238285750E-1,9.757332802E0
1.909419651E3,8.554340899E-2,-1.094716340E-1,9.752547264E0
1.909469651E3,6.640082598E-2,-1.094716340E-1,9.762118340E0
1.909519651E3,7.597211748E-2,-1.238285750E-1,9.781260490E0
1.909569651E3,8.075776696E-2,-1.286142170E-1,9.747760773E0
1.909619651E3,7.118647546E-2,-1.333998591E-1,9.762118340E0
1.909669651E3,8.554340899E-2,-1.142572835E-1,9.771689415E0
1.909719651E3,7.118647546E-2,-1.142572835E-1,9.762118340E0
1.909769651E3,6.640082598E-2,-1.190429255E-1,9.766903877E0
1.909819651E3,7.118647546E-2,-1.094716340E-1,9.766903877E0
1.909869651E3,9.032905847E-2,-9.990034252E-2,9.757332802E0
1.909919651E3,8.554340899E-2,-1.238285750E-1,9.762118340E0
1.909969651E3,7.597211748E-2,-1.142572835E-1,9.776474953E0
1.910019651E3,8.554340899E-2,-1.190429255E-1,9.757332802E0
1.910069651E3,6.640082598E-2,-1.286142170E-1,9.771689415E0
1.910119651E3,7.597211748E-2,-1.232303679E-1,9.752547264E0
1.910169651E3,6.640082598E-2,-1.238285750E-1,9.766903877E0
1.910219651E3,7.118647546E-2,-1.190429255E-1,9.757332802E0
1.910269651E3,7.597211748E-2,-1.142572835E-1,9.762118340E0
1.910319651E3,6.640082598E-2,-1.238285750E-1,9.757332802E0
1.910369651E3,8.075776696E-2,-1.190429255E-1,9.757332802E0
1.910419651E3,8.075776696E-2,-1.190429255E-1,9.757332802E0
1.910469651E3,7.118647546E-2,-1.094716340E-1,9.771689415E0
1.910519651E3,8.075776696E-2,-1.190429255E-1,9.771689415E0
1.910569651E3,8.075776696E-2,-1.142572835E-1,9.747760773E0
1.910619651E3,7.118647546E-2,-1.286142170E-1,9.752547264E0
1.910669651E3,5.682953820E-2,-1.280160099E-1,9.757332802E0
1.910719651E3,7.597211748E-2,-1.238285750E-1,9.762118340E0
1.910769651E3,7.597211748E-2,-1.094716340E-1,9.771689415E0
1.910819651E3,7.597211748E-2,-1.094716340E-1,9.762118340E0
1.910869651E3,6.640082598E-2,-1.286142170E-1,9.762118340E0
1.910919651E3,7.597211748E-2,-1.094716340E-1,9.762118340E0
1.910969651E3,8.075776696E-2,-1.094716340E-1,9.757332802E0
1.911019651E3,7.597211748E-2,-1.046859920E-1,9.747760773E0
1.911069651E3,8.075776696E-2,-1.094716340E-1,9.776474953E0
1.911119651E3,8.554340899E-2,-1.333998591E-1,9.776474953E0
1.911169651E3,6.640082598E-2,-1.094716340E-1,9.766903877E0
1.911219651E3,8.075776696E-2,-1.286142170E-1,9.776474953E0
1.911269651E3,8.075776696E-2,-1.333998591E-1,9.766903877E0
1.911319651E3,9.511470050E-2,-1.238285750E-1,9.742975235E0
1.911369651E3,8.075776696E-2,-1.094716340E-1,9.771689415E0
1.911419651E3,7.597211748E-2,-1.046859920E-1,9.742975235E0
1.911469651E3,7.118647546E-2,-1.238285750E-1,9.771689415E0
1.911519651E3,6.640082598E-2,-9.930214286E-2,9.766903877E0
1.911569651E3,7.597211748E-2,-1.238285750E-1,9.762118340E0
1.911619651E3,8.075776696E-2,-1.142572835E-1,9.762118340E0
1.911669651E3,6.640082598E-2,-1.184447184E-1,9.766903877E0
1.911719651E3,8.075776696E-2,-1.238285750E-1,9.762118340E0
1.911769651E3,7.118647546E-2,-1.333998591E-1,9.752547264E0
1.911819651E3,8.075776696E-2,-1.094716340E-1,9.766903877E0
1.911869651E3,6.640082598E-2,-1.040877849E-1,9.766903877E0
1.911919651E3,7.597211748E-2,-1.190429255E-1,9.752547264E0
1.911969651E3,8.075776696E-2,-9.511470050E-2,9.747760773E0
1.912019651E3,7.597211748E-2,-1.238285750E-1,9.766903877E0
1.912069651E3,8.075776696E-2,-1.190429255E-1,9.742975235E0
1.912119651E3,7.597211748E-2,-1.190429255E-1,9.766903877E0
1.912169651E3,8.075776696E-2,-1.190429255E-1,9.771689415E0
1.912219651E3,8.075776696E-2,-1.190429255E-1,9.757332802E0
1.912269651E3,7.597211748E-2,-1.142572835E-1,9.762118340E0
1.912319651E3,8.075776696E-2,-1.142572835E-1,9.762118340E0
1.912369651E3,8.554340899E-2,-1.238285750E-1,9.757332802E0
1.912419651E3,6.161518395E-2,-1.184447184E-1,9.752547264E0
1.912469651E3,7.597211748E-2,-1.136590764E-1,9.757332802E0
1.912519651E3,8.554340899E-2,-1.238285750E-1,9.771689415E0
1.912569651E3,7.597211748E-2,-1.190429255E-1,9.762118340E0
1.912619651E3,7.597211748E-2,-1.142572835E-1,9.762118340E0
1.912669651E3,9.032905847E-2,-1.142572835E-1,9.775876999E0
1.912719651E3,7.118647546E-2,-1.232303679E-1,9.762118340E0
1.912769651E3,7.597211748E-2,-9.990034252E-2,9.771689415E0
1.912819651E3,8.554340899E-2,-1.333998591E-1,9.762118340E0
1.912869651E3,9.032905847E-2,-1.190429255E-1,9.747760773E0
1.912919651E3,6.161518395E-2,-1.280160099E-1,9.752547264E0
1.912969651E3,8.075776696E-2,-1.142572835E-1,9.757332802E0
1.913019651E3,8.075776696E-2,-1.046859920E-1,9.766903877E0
1.913069651E3,7.118647546E-2,-1.088734269E-1,9.757332802E0
1.913119651E3,7.597211748E-2,-1.094716340E-1,9.766903877E0
1.913169651E3,7.118647546E-2,-1.238285750E-1,9.786046028E0
1.913219651E3,7.597211748E-2,-1.142572835E-1,9.752547264E0
1.913269651E3,8.554340899E-2,-1.238285750E-1,9.766903877E0
1.913319651E3,9.032905847E-2,-1.190429255E-1,9.766903877E0
1.913369651E3,7.118647546E-2,-1.184447184E-1,9.742975235E0
1.913419651E3,7.597211748E-2,-1.190429255E-1,9.757332802E0
1.913469651E3,6.640082598E-2,-1.190429255E-1,9.781260490E0
1.913519651E3,7.597211748E-2,-1.046859920E-1,9.775876999E0
1.913569651E3,7.597211748E-2,-1.142572835E-1,9.785448074E0
1.913619651E3,8.554340899E-2,-1.190429255E-1,9.766903877E0
1.913669651E3,8.075776696E-2,-1.286142170E-1,9.757332802E0
1.913719651E3,8.075776696E-2,-1.286142170E-1,9.771091461E0
1.913769651E3,7.597211748E-2,-1.232303679E-1,9.757332802E0
1.913819651E3,7.118647546E-2,-1.136590764E-1,9.752547264E0
1.913869651E3,6.161518395E-2,-1.184447184E-1,9.766903877E0
1.913919651E3,7.597211748E-2,-1.190429255E-1,9.781260490E0
1.913969651E3,7.597211748E-2,-1.136590764E-1,9.747760773E0
1.914019651E3,8.075776696E-2,-1.190429255E-1,9.757332802E0
1.914069651E3,7.597211748E-2,-1.142572835E-1,9.762118340E0
1.914119651E3,8.075776696E-2,-1.094716340E-1,9.733404160E0
1.914169651E3,8.554340899E-2,-1.142572835E-1,9.771689415E0
1.914219651E3,8.075776696E-2,-1.142572835E-1,9.762118340E0
1.914269651E3,7.597211748E-2,-1.286142170E-1,9.771689415E0
1.914319651E3,7.597211748E-2,-1.238285750E-1,9.752547264E0
1.914369651E3,6.640082598E-2,-1.232303679E-1,9.747760773E0
1.914419651E3,7.597211748E-2,-1.190429255E-1,9.762118340E0
1.914469651E3,7.597211748E-2,-1.142572835E-1,9.762118340E0
1.914519651E3,8.075776696E-2,-1.088734269E-1,9.757332802E0
1.914569651E3,7.597211748E-2,-1.142572835E-1,9.747760773E0
1.914619651E3,8.554340899E-2,-1.142572835E-1,9.775876999E0
1.914669651E3,8.075776696E-2,-1.232303679E-1,9.752547264E0
1.914719651E3,7.597211748E-2,-1.190429255E-1,9.757332802E0
1.914769651E3,8.554340899E-2,-1.333998591E-1,9.747760773E0
1.914819651E3,7.597211748E-2,-1.136590764E-1,9.757332802E0
1.914869651E3,7.597211748E-2,-1.280160099E-1,9.752547264E0
1.914919651E3,7.597211748E-2,-1.088734269E-1,9.752547264E0
1.914969651E3,6.640082598E-2,-1.328016520E-1,9.766903877E0
1.915019651E3,7.118647546E-2,-1.280160099E-1,9.757332802E0
1.915069651E3,8.075776696E-2,-1.142572835E-1,9.762118340E0
1.915119651E3,7.118647546E-2,-1.094716340E-1,9.757332802E0
1.915169651E3,7.118647546E-2,-1.046859920E-1,9.757332802E0
1.915219651E3,7.118647546E-2,-1.190429255E-1,9.762118340E0
1.915269651E3,7.597211748E-2,-1.286142170E-1,9.757332802E0
1.915319651E3,8.075776696E-2,-1.190429255E-1,9.771689415E0
1.915369651E3,7.597211748E-2,-1.238285750E-1,9.762118340E0
1.915419651E3,7.597211748E-2,-1.184447184E-1,9.752547264E0
1.915469651E3,9.032905847E-2,-1.286142170E-1,9.766903877E0
1.915519651E3,7.597211748E-2,-1.190429255E-1,9.766903877E0
1.915569651E3,8.075776696E-2,-1.190429255E-1,9.781260490E0
1.915619651E3,8.554340899E-2,-1.238285750E-1,9.752547264E0
1.915669651E3,8.554340899E-2,-1.046859920E-1,9.752547264E0
1.915719651E3,7.118647546E-2,-1.184447184E-1,9.752547264E0
1.915769651E3,8.075776696E-2,-1.190429255E-1,9.781260490E0
